query_id,content_id,title,rank,score
Q015,C047,Drug Interactions: Losartan in Chronic Kidney Disease Patients,17,1.9558795427693894
Q015,C050,Chronic Kidney Disease pada Populasi Khusus: Pendekatan Praktis,18,1.9558795427693894
Q015,C052,Clinical Summary: Chronic Kidney Disease Management Update 2024,19,1.9558795427693894
Q015,C059,Safety Profile of Empagliflozin in Chronic Kidney Disease,20,1.9558795427693894
Q016,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,1,13.94317326850899
Q016,C224,Risk Stratification in Rheumatoid Arthritis: Current Approaches,2,9.958745243883747
Q016,C209,Long-term Outcomes of Proteasome inhibitors Therapy in Rheumatoid Arthritis,3,8.439714116032018
Q016,C220,Hasil Jangka Panjang Terapi Proteasome inhibitors pada Rheumatoid Arthritis,4,7.903129914365929
Q016,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,5,7.335738016500316
Q016,C040,Dose Adjustment of Atorvastatin in Renal and Hepatic Impairment,6,7.335738016500316
Q016,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,7,7.335738016500316
Q016,C116,Dose Adjustment of Salmeterol in Renal and Hepatic Impairment,8,7.335738016500316
Q016,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,9,7.335738016500316
Q016,C231,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,10,7.335738016500316
Q016,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,11,7.335738016500316
Q016,C314,Dose Adjustment of Vancomycin in Renal and Hepatic Impairment,12,7.335738016500316
Q016,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,13,7.335738016500316
Q016,C021,Dose Adjustment of Insulin glargine in Renal and Hepatic Impairment,14,6.9627588201611985
Q016,C226,Safety Profile of Ibuprofen in Psoriatic Arthritis,15,5.124956468969474
Q016,C227,Consensus Statement: NSAIDs Use in Psoriatic Arthritis,16,5.124956468969474
Q016,C218,Profil Keamanan Colchicine pada Psoriatic Arthritis,17,4.274067670443244
Q016,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,18,3.6534100715880893
Q016,C168,Challenging Case: ADHD with Concurrent atrial fibrillation,19,3.6534100715880893
Q016,C177,Successful Management of Severe Schizophrenia with Clozapine,20,3.6534100715880893
Q017,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,1,17.62946952049377
Q017,C189,Clinical Practice Guideline: Colorectal Cancer Management 2020,2,8.327765054169104
Q017,C201,Kasus Sulit: Colorectal Cancer Refrakter terhadap Pembrolizumab,3,8.327765054169104
Q017,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,4,7.856416497082845
Q017,C140,"Proton pump inhibitors: Mechanism, Indications, and Safety",5,6.043733621397591
Q017,C033,"Statins: Mechanism, Indications, and Safety",6,4.151558599265983
Q017,C104,"NRTIs: Mechanism, Indications, and Safety",7,4.151558599265983
Q017,C112,"Antimalarials: Mechanism, Indications, and Safety",8,4.151558599265983
Q017,C265,"Magnesium: Mechanism, Indications, and Safety",9,4.151558599265983
Q017,C292,"Benzodiazepines: Mechanism, Indications, and Safety",10,4.151558599265983
Q017,C199,Pedoman PNPK: Breast Cancer HER2-positive,11,4.0022113632162
Q017,C101,"NRTIs combination: Mechanism, Indications, and Safety",12,3.8865872853495445
Q017,C244,"Iron preparations: Mechanism, Indications, and Safety",13,3.8865872853495445
Q017,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,14,3.884806201785683
Q017,C023,Hasil Jangka Panjang Terapi GLP-1 receptor agonists pada Obesity,15,3.68728662136772
Q017,C235,"Vitamin K antagonists: Mechanism, Indications, and Safety",16,3.6534100715880893
Q017,C258,"Centrally acting antihypertensives: Mechanism, Indications, and Safety",17,3.6534100715880893
Q017,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,18,3.5088806476190557
Q017,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,19,3.5088806476190557
Q017,C187,Clinical Practice Guideline: Breast Cancer HER2-positive Management 2022,20,3.359043209735438
Q018,C065,Profil Keamanan Losartan pada Chronic Kidney Disease,1,14.205863109157766
Q018,C059,Safety Profile of Empagliflozin in Chronic Kidney Disease,2,12.365616709208416
Q018,C047,Drug Interactions: Losartan in Chronic Kidney Disease Patients,3,12.02795506477579
Q018,C061,Profil Keamanan Dapagliflozin pada Chronic Kidney Disease,4,9.372074334243495
Q018,C050,Chronic Kidney Disease pada Populasi Khusus: Pendekatan Praktis,5,8.841618241208147
Q018,C068,Chronic Kidney Disease pada Populasi Khusus: Pendekatan Praktis,6,8.841618241208147
Q018,C048,Panduan Klinis: Tatalaksana Chronic Kidney Disease 2022,7,7.915787816238781
Q018,C052,Clinical Summary: Chronic Kidney Disease Management Update 2024,8,7.467757025130277
Q018,C060,Case Report: Atypical Presentation of Chronic Kidney Disease,9,7.467757025130277
Q018,C062,Konsensus Nasional: Chronic Kidney Disease di Indonesia 2022,10,7.467757025130277
Q018,C058,Case Series: SGLT2 inhibitors in Refractory Chronic Kidney Disease,11,7.067726220440653
Q018,C088,Perbandingan Valproate dan Valproate pada Parkinson Disease,12,6.756353349459126
Q018,C056,Biomarkers in Chronic Kidney Disease: Implications for SGLT2 inhibitors Therapy,13,6.7083738499340395
Q018,C029,Profil Obat ARBs pada Heart Failure,14,6.691536449047856
Q018,C057,Switching Therapy in Chronic Kidney Disease: A Step-by-Step Guide,15,6.383795347673853
Q018,C069,Long-term Outcomes of SGLT2 inhibitors Therapy in Chronic Kidney Disease,16,6.383795347673853
Q018,C091,Valproate: Farmakologi dan Penggunaan Klinis pada Parkinson Disease,17,6.373946139155063
Q018,C043,Profil Obat Statins pada Acute Coronary Syndrome,18,6.290075292918985
Q018,C266,Profil Obat Centrally acting antihypertensives pada Hypertension in Pregnancy,19,5.616185161647389
Q018,C028,Practical Guide: Initiating Losartan in Hypertension,20,5.142303115314051
Q019,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,1,10.496544915003277
Q019,C224,Risk Stratification in Rheumatoid Arthritis: Current Approaches,2,8.851432205362032
Q019,C220,Hasil Jangka Panjang Terapi Proteasome inhibitors pada Rheumatoid Arthritis,3,7.903129914365929
Q019,C209,Long-term Outcomes of Proteasome inhibitors Therapy in Rheumatoid Arthritis,4,7.50130217223643
Q019,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,5,6.3470574734796
Q019,C040,Dose Adjustment of Atorvastatin in Renal and Hepatic Impairment,6,6.3470574734796
Q019,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,7,6.3470574734796
Q019,C116,Dose Adjustment of Salmeterol in Renal and Hepatic Impairment,8,6.3470574734796
Q019,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,9,6.3470574734796
Q019,C231,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,10,6.3470574734796
Q019,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,11,6.3470574734796
Q019,C314,Dose Adjustment of Vancomycin in Renal and Hepatic Impairment,12,6.3470574734796
Q019,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,13,6.3470574734796
Q019,C021,Dose Adjustment of Insulin glargine in Renal and Hepatic Impairment,14,6.024346876365611
Q019,C083,Laporan Kasus: Migraine dengan COPD,15,4.565455781209233
Q019,C338,Laporan Kasus: Psoriasis dengan anaemia,16,4.565455781209233
Q019,C041,Laporan Kasus: Heart Failure dengan immunocompromised,17,4.274067670443244
Q019,C097,Laporan Kasus: Malaria dengan atrial fibrillation,18,4.274067670443244
Q019,C129,Dosis Corticosteroids pada Asthma: Referensi Cepat,19,4.274067670443244
Q019,C166,Dosis SSRIs pada ADHD: Referensi Cepat,20,4.274067670443244
Q020,C110,WHO Guideline Update: Malaria 2025,1,9.600118706165405
Q020,C119,Clinical Practice Guideline: Pulmonary Embolism Management 2025,2,6.385031423686853
Q020,C144,Clinical Practice Guideline: Inflammatory Bowel Disease Management 2025,3,6.023640903069494
Q020,C097,Laporan Kasus: Malaria dengan atrial fibrillation,4,4.8570694568102715
Q020,C099,Panduan Praktis: Memulai Dolutegravir pada Malaria,5,4.8570694568102715
Q020,C335,WHO Guideline Update: Psoriasis 2025,6,4.411914507931547
Q020,C105,Narrative Review: Current Evidence for Integrase inhibitors in Malaria,7,4.076522876343298
Q020,C308,WHO Guideline Update: Disseminated Intravascular Coagulation 2025,8,3.882525685922526
Q020,C134,Scoping Review: Emerging Therapies in Pulmonary Embolism 2025,9,3.662776105091861
Q020,C121,Asia-Pacific Guideline: Community-acquired Pneumonia in Primary Care 2025,10,3.2903147971840774
Q020,C161,Asia-Pacific Guideline: Peptic Ulcer Disease in Primary Care 2025,11,3.2903147971840774
Q020,C254,Clinical Practice Guideline: Preeclampsia Management 2022,12,2.662227012934592
Q020,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,13,2.502505737764327
Q020,C031,Clinical Practice Guideline: Heart Failure Management 2021,14,2.502505737764327
Q020,C038,Clinical Summary: Heart Failure Management Update 2024,15,2.502505737764327
Q020,C051,Clinical Practice Guideline: Nephrotic Syndrome Management 2022,16,2.502505737764327
Q020,C075,Migraine in Pregnancy: Safety and Management Guide,17,2.502505737764327
Q020,C118,COPD in Pregnancy: Safety and Management Guide,18,2.502505737764327
Q020,C175,Clinical Summary: Bipolar Disorder Management Update 2020,19,2.502505737764327
Q020,C177,Successful Management of Severe Schizophrenia with Clozapine,20,2.502505737764327
Q021,C110,WHO Guideline Update: Malaria 2025,1,5.1882041982338585
Q021,C097,Laporan Kasus: Malaria dengan atrial fibrillation,2,4.8570694568102715
Q021,C099,Panduan Praktis: Memulai Dolutegravir pada Malaria,3,4.8570694568102715
Q021,C135,Prednisolone pada Pasien COPD: Studi Kohort,4,4.437924011015704
Q021,C093,Practical Guide: Initiating Tenofovir+Lamivudine in Urinary Tract Infection,5,4.315918574579278
Q021,C109,Panduan Praktis: Memulai Tenofovir+Lamivudine pada Urinary Tract Infection,6,4.315918574579278
Q021,C129,Dosis Corticosteroids pada Asthma: Referensi Cepat,7,4.274067670443244
Q021,C166,Dosis SSRIs pada ADHD: Referensi Cepat,8,4.274067670443244
Q021,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,9,4.171669150440603
Q021,C105,Narrative Review: Current Evidence for Integrase inhibitors in Malaria,10,4.076522876343298
Q021,C152,Metronidazole pada Pasien Inflammatory Bowel Disease: Studi Kohort,11,3.935554151769135
Q021,C250,Rivaroxaban pada Pasien Deep Vein Thrombosis: Studi Kohort,12,3.935554151769135
Q021,C311,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,13,3.935554151769135
Q021,C317,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,14,3.935554151769135
Q021,C094,"Tenofovir+Lamivudine: Pharmacology, Dosing, and Clinical Use in Urinary Tract Infection",15,3.8982750686713192
Q021,C345,Dosis Topical calcineurin inhibitors pada Psoriasis: Referensi Cepat,16,3.790246233059176
Q021,C036,Dosis Platelet aggregation inhibitors pada Stable Angina: Referensi Cepat,17,3.58721133978665
Q021,C185,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,18,3.4048227103668527
Q021,C198,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,19,3.4048227103668527
Q021,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,20,3.240083493305596
Q022,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,1,18.623891312662483
Q022,C267,Hypertension in Pregnancy in Pregnancy: Safety and Management Guide,2,8.714280679636161
Q022,C266,Profil Obat Centrally acting antihypertensives pada Hypertension in Pregnancy,3,8.262277147738992
Q022,C260,Hypertension in Pregnancy in anaemia: Special Considerations,4,8.247649817751334
Q022,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,5,7.842188878015731
Q022,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,6,7.805932186305093
Q022,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,7,7.409689709756355
Q022,C272,National Guideline: Hypertension in Pregnancy Diagnosis and Treatment,8,7.356057896402174
Q022,C257,Switching Therapy in Hypertension in Pregnancy: A Step-by-Step Guide,9,6.727950249968875
Q022,C270,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,10,6.16217819320973
Q022,C262,Preeclampsia in pregnancy: Special Considerations,11,4.92512607487174
Q022,C028,Practical Guide: Initiating Losartan in Hypertension,12,4.8622565146338275
Q022,C170,Major Depressive Disorder in hypertension: Special Considerations,13,4.570543671608399
Q022,C075,Migraine in Pregnancy: Safety and Management Guide,14,4.334156624685214
Q022,C118,COPD in Pregnancy: Safety and Management Guide,15,4.334156624685214
Q022,C269,Preeclampsia in Pregnancy: Safety and Management Guide,16,4.334156624685214
Q022,C172,Major Depressive Disorder in Pregnancy: Safety and Management Guide,17,3.869814746290087
Q022,C276,Efektivitas Magnesium pada Preeclampsia,18,1.7759290382152242
Q022,C212,Profil Keamanan Alendronate pada Osteoporosis,19,1.6548536020730698
Q022,C221,Meta-analisis: Alendronate pada Osteoporosis,20,1.6548536020730698
Q023,C020,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,1,15.397953946638724
Q023,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,2,13.128112075112373
Q023,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,3,13.128112075112373
Q023,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,4,13.128112075112373
Q023,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,5,13.128112075112373
Q023,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,6,13.032170984738825
Q023,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,7,12.460624675724404
Q023,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,8,11.810742606852076
Q023,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,9,10.667838758119698
Q023,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,10,8.61764531153458
Q023,C019,Asia-Pacific Guideline: Diabetes Insipidus in Primary Care 2021,11,5.286742025630282
Q023,C022,Quick Reference: Vasopressin analogues Dosing in Diabetes Insipidus,12,3.187655635948162
Q023,C110,WHO Guideline Update: Malaria 2025,13,2.888835285463581
Q023,C333,WHO Guideline Update: Psoriasis 2023,14,2.888835285463581
Q023,C335,WHO Guideline Update: Psoriasis 2025,15,2.888835285463581
Q023,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,16,2.8635084991154307
Q023,C011,National Guideline: Hypothyroidism Diagnosis and Treatment,17,2.7044567049919497
Q023,C072,National Guideline: Migraine Diagnosis and Treatment,18,2.7044567049919497
Q023,C254,Clinical Practice Guideline: Preeclampsia Management 2022,19,2.7044567049919497
Q023,C027,National Guideline: Atrial Fibrillation Diagnosis and Treatment,20,2.5422018441309535
Q024,C214,Adalimumab versus Adalimumab in Gout: Head-to-Head Comparison,1,10.619271197746448
Q024,C217,"Adalimumab: Pharmacology, Dosing, and Clinical Use in Gout",2,9.002544543085872
Q024,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,3,6.7062986819441015
Q024,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,4,6.3470574734796
Q024,C040,Dose Adjustment of Atorvastatin in Renal and Hepatic Impairment,5,6.3470574734796
Q024,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,6,6.3470574734796
Q024,C116,Dose Adjustment of Salmeterol in Renal and Hepatic Impairment,7,6.3470574734796
Q024,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,8,6.3470574734796
Q024,C231,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,9,6.3470574734796
Q024,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,10,6.3470574734796
Q024,C314,Dose Adjustment of Vancomycin in Renal and Hepatic Impairment,11,6.3470574734796
Q024,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,12,6.3470574734796
Q024,C021,Dose Adjustment of Insulin glargine in Renal and Hepatic Impairment,13,6.024346876365611
Q024,C083,Laporan Kasus: Migraine dengan COPD,14,4.565455781209233
Q024,C338,Laporan Kasus: Psoriasis dengan anaemia,15,4.565455781209233
Q024,C225,Treatment Intensification in Gout: When and How,16,4.350946915799847
Q024,C041,Laporan Kasus: Heart Failure dengan immunocompromised,17,4.274067670443244
Q024,C097,Laporan Kasus: Malaria dengan atrial fibrillation,18,4.274067670443244
Q024,C129,Dosis Corticosteroids pada Asthma: Referensi Cepat,19,4.274067670443244
Q024,C166,Dosis SSRIs pada ADHD: Referensi Cepat,20,4.274067670443244
Q025,C043,Profil Obat Statins pada Acute Coronary Syndrome,1,13.937739856128434
Q025,C024,Laporan Kasus: Acute Coronary Syndrome dengan Presentasi Atipikal,2,13.148868709128328
Q025,C333,WHO Guideline Update: Psoriasis 2023,3,11.668279008199587
Q025,C233,WHO Guideline Update: Iron Deficiency Anaemia 2023,4,10.268193746366311
Q025,C038,Clinical Summary: Heart Failure Management Update 2024,5,7.725991902235357
Q025,C175,Clinical Summary: Bipolar Disorder Management Update 2020,6,7.725991902235357
Q025,C293,Clinical Summary: Stunting / Malnutrition Management Update 2021,7,7.725991902235357
Q025,C052,Clinical Summary: Chronic Kidney Disease Management Update 2024,8,7.288703492741186
