query_id,positive_pairs,judged_pairs,eligible,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20,protocol,split,scheme,threshold
Q191,5,19,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.5,0.42495889834839423,0.2,0.2,1.0,0.5,0.3438208277094996,0.1,0.2,1.0,0.5,0.3438208277094996,0.05,0.2,1.0,0.5,0.3438208277094996,temporal,train,relevance_grade,1
Q193,7,28,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q194,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q196,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q197,4,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q200,6,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,1.0,0.14285714285714285,0.08046425344909328,0.05,0.16666666666666666,1.0,0.14285714285714285,0.08046425344909328,temporal,train,relevance_grade,1
Q202,5,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q205,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q206,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.05,,,,,temporal,train,relevance_grade,1
Q208,7,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14285714285714285,1.0,0.08333333333333333,0.03084483588881807,temporal,train,relevance_grade,1
Q209,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q211,9,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1111111111111111,1.0,0.09090909090909091,0.09439628535590262,temporal,train,relevance_grade,1
Q212,8,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q213,5,23,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q214,5,16,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.125,0.14034885310321749,0.15,0.2,1.0,0.125,0.14034885310321749,temporal,train,relevance_grade,1
Q215,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q216,7,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q217,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q219,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q220,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q222,2,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q223,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q226,2,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q228,8,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q231,6,30,True,1.0,0.16666666666666666,1.0,1.0,0.42857142857142855,0.3333333333333333,0.16666666666666666,1.0,1.0,0.2322609126342973,0.4,0.16666666666666666,1.0,1.0,0.19519690212077423,0.2,0.16666666666666666,1.0,1.0,0.18250708598147303,0.1,0.16666666666666666,1.0,1.0,0.18250708598147303,temporal,train,relevance_grade,1
Q234,3,38,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q235,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.05,,,,,temporal,train,relevance_grade,1
Q236,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,train,relevance_grade,1
Q237,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q238,4,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q239,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q240,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q241,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q242,2,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q243,4,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25,1.0,0.0625,0.06281240902761058,temporal,train,relevance_grade,1
Q244,2,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q245,4,15,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q249,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q250,6,9,True,1.0,0.16666666666666666,1.0,1.0,0.42857142857142855,0.3333333333333333,0.16666666666666666,1.0,1.0,0.28866167924141933,0.2,0.16666666666666666,1.0,1.0,0.23354705095134268,0.1,0.16666666666666666,1.0,1.0,0.21561019356751257,0.05,0.16666666666666666,1.0,1.0,0.21561019356751257,temporal,train,relevance_grade,1
Q251,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q254,3,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q256,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q258,6,19,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q260,2,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q262,5,25,True,1.0,0.2,1.0,1.0,0.42857142857142855,0.3333333333333333,0.2,1.0,1.0,0.28866167924141933,0.2,0.2,1.0,1.0,0.23354705095134268,0.1,0.2,1.0,1.0,0.23354705095134268,0.1,0.2,1.0,1.0,0.23354705095134268,temporal,train,relevance_grade,1
Q263,4,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,1.0,0.16666666666666666,0.028849263368429804,0.1,0.25,1.0,0.16666666666666666,0.028849263368429804,temporal,train,relevance_grade,1
Q264,6,34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,1.0,0.25,0.10702988797374484,0.1,0.16666666666666666,1.0,0.25,0.10396220317020194,0.1,0.16666666666666666,1.0,0.25,0.10396220317020194,temporal,train,relevance_grade,1
Q265,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q266,2,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q268,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q270,6,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q274,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q275,0,6,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.1,,,,,temporal,train,relevance_grade,1
Q276,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,temporal,train,relevance_grade,1
Q277,2,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q278,1,8,True,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q281,7,41,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q282,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q283,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,train,relevance_grade,1
Q285,4,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,1.0,0.16666666666666666,0.15660979181308693,0.05,0.25,1.0,0.16666666666666666,0.15660979181308693,temporal,train,relevance_grade,1
Q286,0,10,False,1.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.1,,,,,temporal,train,relevance_grade,1
Q287,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q289,7,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14285714285714285,1.0,0.125,0.0664260939286459,0.05,0.14285714285714285,1.0,0.125,0.0664260939286459,temporal,train,relevance_grade,1
Q290,9,9,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,1.0,0.5,0.2960819109658653,0.2,0.1111111111111111,1.0,0.5,0.23133008269506616,0.1,0.1111111111111111,1.0,0.5,0.1919394082290355,0.1,0.2222222222222222,1.0,0.5,0.2718417999633011,temporal,train,relevance_grade,1
Q291,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q292,4,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q293,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q294,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1,1.0,1.0,0.1111111111111111,0.3010299956639812,temporal,train,relevance_grade,1
Q296,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q297,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q298,5,29,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.2,1.0,0.058823529411764705,0.06417635606131457,temporal,train,relevance_grade,1
Q299,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q300,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q301,6,21,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.5,0.04884677345754634,0.2,0.16666666666666666,1.0,0.5,0.04322801383665758,0.1,0.16666666666666666,1.0,0.5,0.04219814871647811,0.15,0.16666666666666666,1.0,0.5,0.04219814871647811,temporal,train,relevance_grade,1
Q302,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q303,0,8,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,temporal,train,relevance_grade,1
Q305,4,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q306,2,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q307,2,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q308,2,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q310,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q311,2,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q313,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.07142857142857142,0.2559580248098155,temporal,train,relevance_grade,1
Q314,3,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q316,8,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q317,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q319,6,23,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q321,6,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q322,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q323,4,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q324,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1.0,1.0,0.07692307692307693,0.26264953503719357,temporal,train,relevance_grade,1
Q325,2,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q328,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q329,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q330,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q332,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q335,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q336,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q337,2,20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q338,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q339,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q340,3,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q341,6,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q342,5,22,True,1.0,0.2,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,0.4692787260227565,0.2,0.2,1.0,1.0,0.3716702184910473,0.3,0.2,1.0,1.0,0.3716702184910473,0.15,0.2,1.0,1.0,0.3716702184910473,temporal,train,relevance_grade,1
Q343,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q347,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q348,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q350,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q352,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q355,2,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,1.0,0.05263157894736842,0.21224772661028368,temporal,train,relevance_grade,1
Q356,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q357,2,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q358,0,10,False,0.0,,,,,0.0,,,,,0.2,,,,,0.1,,,,,0.1,,,,,temporal,train,relevance_grade,1
Q359,4,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q360,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q361,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
Q362,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q363,5,29,True,1.0,0.2,1.0,1.0,0.42857142857142855,0.3333333333333333,0.2,1.0,1.0,0.28866167924141933,0.2,0.2,1.0,1.0,0.23354705095134268,0.1,0.2,1.0,1.0,0.23354705095134268,0.05,0.2,1.0,1.0,0.23354705095134268,temporal,train,relevance_grade,1
Q364,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q365,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q366,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,train,relevance_grade,1
Q367,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,train,relevance_grade,1
