query_id,query_text,cluster_id,rule_intent_signal,prototype_intent_signal,prototype_top_score,prototype_second_score,prototype_margin,cluster_intent_signal_initial,cluster_intent_signal,signal_plurality_intent,signal_max_votes,signal_agreement,schema_adjudicated_intent,gold_set_membership,review_flag
Q397,Malaria risk stratification approach,9,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,0.5332895,0.41424248,0.119047016,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,3,unanimous,Monitoring / Response / Risk Assessment,not_reviewed,False
Q398,Corticosteroids terbaru untuk Sepsis 2024,6,Guideline / Evidence Lookup,Management / Treatment Selection,0.3999927,0.38780743,0.012185276,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Guideline / Evidence Lookup,gold_reviewed,True
Q399,Beta blockers selective mechanism untuk Atrial Fibrillation bagaimana cara kerjanya,6,Mechanism / Background Knowledge,Mechanism / Background Knowledge,0.5507506,0.4448865,0.10586411,Management / Treatment Selection,Mechanism / Background Knowledge,Mechanism / Background Knowledge,3,unanimous,Mechanism / Background Knowledge,gold_reviewed,False
Q400,COPD pada anak dosis Salmeterol,10,Dosing / Administration,Dosing / Administration,0.41690025,0.38103405,0.0358662,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q401,when to start Bisoprolol in Heart Failure,0,Management / Treatment Selection,Management / Treatment Selection,0.5849273,0.45099577,0.13393155,Prophylaxis / Maintenance,Comparative Treatment Choice,Management / Treatment Selection,2,two_signal_including_rule,Management / Treatment Selection,not_reviewed,True
Q402,target Obesity sudah tercapai kapan maintenance Semaglutide,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.6348169,0.5095032,0.1253137,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,not_reviewed,True
Q403,interaksi obat Artemether-lumefantrine dan Artemether-lumefantrine pada Typhoid Fever,0,Interaction / Combination,Comparative Treatment Choice,0.5584078,0.5473563,0.011051476,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,2,prototype_cluster_against_rule,Interaction / Combination,gold_reviewed,True
Q404,Omeprazole loading dose Peptic Ulcer Disease emergency,10,Dosing / Administration,Dosing / Administration,0.57296896,0.42396364,0.14900532,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q405,algoritma terapi Parkinson Disease step up,11,Management / Treatment Selection,Management / Treatment Selection,0.4450853,0.39938256,0.045702726,Management / Treatment Selection,Management / Treatment Selection,Management / Treatment Selection,3,unanimous,Management / Treatment Selection,not_reviewed,False
Q406,Ischaemic Stroke with pregnancy first line drug,14,Management / Treatment Selection,Safety / Contraindication,0.45546934,0.38782793,0.06764141,Safety / Contraindication,Safety / Contraindication,Safety / Contraindication,2,prototype_cluster_against_rule,Management / Treatment Selection,gold_reviewed,True
Q407,Breast Cancer HER2-positive pada anak dosis Methylphenidate,10,Dosing / Administration,Dosing / Administration,0.41690025,0.38103405,0.0358662,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q408,prophylaxis COPD Salmeterol kapan bisa dihentikan,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.6768577,0.429256,0.24760172,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,not_reviewed,True
Q409,Spironolactone dosing in Heart Failure with obesity,2,Dosing / Administration,Dosing / Administration,0.4286152,0.4100381,0.018577099,Comparative Treatment Choice,Safety / Contraindication,Dosing / Administration,2,two_signal_including_rule,Dosing / Administration,not_reviewed,True
Q410,kapan mulai terapi Alteplase pada Ischaemic Stroke,0,Management / Treatment Selection,Management / Treatment Selection,0.5741702,0.5140454,0.060124755,Prophylaxis / Maintenance,Comparative Treatment Choice,Management / Treatment Selection,2,two_signal_including_rule,Management / Treatment Selection,not_reviewed,True
Q411,Alendronate pada pasien elderly Osteoporosis apa perlu adjustment,8,Dosing / Administration,Efficacy / Outcomes,0.45368794,0.4309635,0.02272445,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,2,prototype_cluster_against_rule,Dosing / Administration,not_reviewed,True
Q412,Aspirin long term outcomes Ischaemic Stroke,0,Efficacy / Outcomes,Efficacy / Outcomes,0.6288654,0.46695828,0.16190714,Prophylaxis / Maintenance,Comparative Treatment Choice,Efficacy / Outcomes,2,two_signal_including_rule,Efficacy / Outcomes,not_reviewed,True
Q413,SNRIs terbaru untuk Major Depressive Disorder 2024,6,Guideline / Evidence Lookup,Management / Treatment Selection,0.3999927,0.38780743,0.012185276,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Guideline / Evidence Lookup,not_reviewed,True
Q414,Stable Angina emergency Atorvastatin loading dose berapa,10,Dosing / Administration,Dosing / Administration,0.5372723,0.33792996,0.19934231,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q415,latest Breast Cancer HER2-positive management guidelines 2023,0,Guideline / Evidence Lookup,Management / Treatment Selection,0.51091796,0.4758206,0.03509736,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Guideline / Evidence Lookup,not_reviewed,True
Q416,Urinary Tract Infection risk stratification approach,9,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,0.5332895,0.41424248,0.119047016,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,3,unanimous,Monitoring / Response / Risk Assessment,gold_reviewed,False
Q417,Venlafaxine vs Venlafaxine untuk Major Depressive Disorder,0,Comparative Treatment Choice,Comparative Treatment Choice,0.5567372,0.4609677,0.095769495,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,3,unanimous,Comparative Treatment Choice,not_reviewed,False
Q418,monitoring Xanthine oxidase inhibitors pada Psoriatic Arthritis parameter apa,6,Monitoring / Response / Risk Assessment,Management / Treatment Selection,0.48822746,0.45789847,0.030328989,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Monitoring / Response / Risk Assessment,not_reviewed,True
Q419,add on therapy Systemic Lupus Erythematosus after Methotrexate failure,0,Treatment Change / Escalation,Efficacy / Outcomes,0.5598161,0.54158145,0.01823467,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Treatment Change / Escalation,gold_reviewed,True
Q420,Atrial Fibrillation pada anak dosis Metoprolol,10,Dosing / Administration,Dosing / Administration,0.41690025,0.38103405,0.0358662,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q421,Bisoprolol loading dose Heart Failure emergency,10,Dosing / Administration,Dosing / Administration,0.57296896,0.42396364,0.14900532,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q422,kapan start Rivaroxaban di Deep Vein Thrombosis evidence terbaru terbaru,0,Guideline / Evidence Lookup,Management / Treatment Selection,0.52072036,0.47006017,0.050660193,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Guideline / Evidence Lookup,gold_reviewed,True
Q423,prophylaxis Hypertension in Pregnancy Methyldopa kapan bisa dihentikan,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.6768577,0.429256,0.24760172,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,not_reviewed,True
Q424,monitoring parameters Prednisolone in COPD,6,Monitoring / Response / Risk Assessment,Prophylaxis / Maintenance,0.51753473,0.51214546,0.005389273,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Monitoring / Response / Risk Assessment,gold_reviewed,True
Q425,target Urinary Tract Infection sudah tercapai kapan maintenance Tenofovir+Lamivudine,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.6348169,0.5095032,0.1253137,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,gold_reviewed,True
Q426,target Psoriasis sudah tercapai kapan maintenance Dupilumab,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.6348169,0.5095032,0.1253137,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,not_reviewed,True
Q427,kontraindikasi Lansoprazole pada Pulmonary Embolism dengan renal impairment,1,Safety / Contraindication,Efficacy / Outcomes,0.42356518,0.40173456,0.021830618,Dosing / Administration,Dosing / Administration,,1,three_way_disagreement,Safety / Contraindication,not_reviewed,True
Q428,penggantian Sertraline ke Venlafaxine pada Major Depressive Disorder,0,Treatment Change / Escalation,Comparative Treatment Choice,0.52078336,0.5047836,0.015999794,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,2,prototype_cluster_against_rule,Treatment Change / Escalation,gold_reviewed,True
Q429,dosis Dupilumab untuk pasien Disseminated Intravascular Coagulation,10,Dosing / Administration,Dosing / Administration,0.5840998,0.48194748,0.10215235,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q430,Major Depressive Disorder dengan renal impairment penyesuaian dosis Venlafaxine,1,Dosing / Administration,Dosing / Administration,0.44303322,0.37760088,0.06543234,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q431,Proton pump inhibitors kontraindikasi pada Peptic Ulcer Disease dengan anaemia,12,Safety / Contraindication,Comparative Treatment Choice,0.3729644,0.35385355,0.019110858,Comparative Treatment Choice,Safety / Contraindication,Safety / Contraindication,2,two_signal_including_rule,Safety / Contraindication,not_reviewed,True
Q432,Semaglutide combination therapy Obesity,0,Interaction / Combination,Interaction / Combination,0.59696394,0.57543284,0.021531105,Prophylaxis / Maintenance,Comparative Treatment Choice,Interaction / Combination,2,two_signal_including_rule,Interaction / Combination,not_reviewed,True
Q433,monitoring parameters Losartan in Chronic Kidney Disease,6,Monitoring / Response / Risk Assessment,Prophylaxis / Maintenance,0.51753473,0.51214546,0.005389273,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Monitoring / Response / Risk Assessment,not_reviewed,True
Q434,Rosuvastatin contraindication in Acute Coronary Syndrome with anaemia,12,Safety / Contraindication,Comparative Treatment Choice,0.41774553,0.3797449,0.038000643,Comparative Treatment Choice,Safety / Contraindication,Safety / Contraindication,2,two_signal_including_rule,Safety / Contraindication,not_reviewed,True
Q435,Artemether-lumefantrine hepatic impairment dose in Typhoid Fever,3,Dosing / Administration,Dosing / Administration,0.5087169,0.29358795,0.21512893,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q436,Dupilumab vs Cyclosporine untuk pasien Psoriasis mana lebih efektif,0,Comparative Treatment Choice,Comparative Treatment Choice,0.6681697,0.53735924,0.13081044,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,3,unanimous,Comparative Treatment Choice,not_reviewed,False
Q437,Parkinson Disease with elderly patients first line drug,8,Management / Treatment Selection,Management / Treatment Selection,0.3979499,0.39173245,0.00621745,Efficacy / Outcomes,Efficacy / Outcomes,Management / Treatment Selection,2,two_signal_including_rule,Management / Treatment Selection,not_reviewed,True
Q438,Schizophrenia emergency Risperidone loading dose berapa,10,Dosing / Administration,Dosing / Administration,0.5372723,0.33792996,0.19934231,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q439,Secukinumab loading dose Disseminated Intravascular Coagulation emergency,10,Dosing / Administration,Dosing / Administration,0.57296896,0.42396364,0.14900532,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q440,Atrial Fibrillation risk stratification approach,9,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,0.5332895,0.41424248,0.119047016,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,3,unanimous,Monitoring / Response / Risk Assessment,not_reviewed,False
Q441,Atorvastatin hepatic impairment dose in Stable Angina,3,Dosing / Administration,Dosing / Administration,0.5087169,0.29358795,0.21512893,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q442,add on Prednisolone setelah Tiotropium gagal COPD,0,Treatment Change / Escalation,Management / Treatment Selection,0.54273015,0.5365323,0.00619787,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Treatment Change / Escalation,not_reviewed,True
Q443,prophylaxis Schizophrenia Risperidone kapan bisa dihentikan,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.6768577,0.429256,0.24760172,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,not_reviewed,True
Q444,Rivaroxaban hepatic impairment dose in Community-acquired Pneumonia,3,Dosing / Administration,Dosing / Administration,0.5087169,0.29358795,0.21512893,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q445,indikasi Losartan pada Heart Failure guideline terbaru,0,Guideline / Evidence Lookup,Management / Treatment Selection,0.51540405,0.4784963,0.036907732,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Guideline / Evidence Lookup,pilot_reviewed,True
Q446,Type 1 Diabetes Mellitus dengan pregnancy pilihan terapi,14,Management / Treatment Selection,Safety / Contraindication,0.49146622,0.4236354,0.06783083,Safety / Contraindication,Safety / Contraindication,Safety / Contraindication,2,prototype_cluster_against_rule,Management / Treatment Selection,gold_reviewed,True
Q447,Lansoprazole vs Metronidazole untuk Pulmonary Embolism,0,Comparative Treatment Choice,Comparative Treatment Choice,0.5567372,0.4609677,0.095769495,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,3,unanimous,Comparative Treatment Choice,not_reviewed,False
Q448,Pembrolizumab vs Pembrolizumab untuk pasien Non-Small Cell Lung Cancer mana lebih efektif,0,Comparative Treatment Choice,Comparative Treatment Choice,0.6681697,0.53735924,0.13081044,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,3,unanimous,Comparative Treatment Choice,gold_reviewed,False
Q449,Beta-lactam combinations mechanism of action in Sepsis,6,Mechanism / Background Knowledge,Mechanism / Background Knowledge,0.57746506,0.4736694,0.10379565,Management / Treatment Selection,Mechanism / Background Knowledge,Mechanism / Background Knowledge,3,unanimous,Mechanism / Background Knowledge,not_reviewed,False
Q450,kontraindikasi Liraglutide pada Type 2 Diabetes Mellitus dengan CKD,4,Safety / Contraindication,Efficacy / Outcomes,0.47631976,0.45691675,0.01940301,Comparative Treatment Choice,Safety / Contraindication,Safety / Contraindication,2,two_signal_including_rule,Safety / Contraindication,not_reviewed,True
Q451,Colorectal Cancer prophylaxis Pembrolizumab indication,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.5617696,0.3359575,0.2258121,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,pilot_reviewed,True
Q452,Prednisolone combination therapy Rheumatoid Arthritis,0,Interaction / Combination,Interaction / Combination,0.59696394,0.57543284,0.021531105,Prophylaxis / Maintenance,Comparative Treatment Choice,Interaction / Combination,2,two_signal_including_rule,Interaction / Combination,not_reviewed,True
Q453,Topiramate pada pasien elderly Migraine apa perlu adjustment,8,Dosing / Administration,Efficacy / Outcomes,0.45368794,0.4309635,0.02272445,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,2,prototype_cluster_against_rule,Dosing / Administration,not_reviewed,True
Q454,switch dari Meropenem ke Vancomycin Sepsis progresif,0,Treatment Change / Escalation,Comparative Treatment Choice,0.43255907,0.43103832,0.0015207529,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,2,prototype_cluster_against_rule,Treatment Change / Escalation,not_reviewed,True
Q455,obat Typhoid Fever lini pertama Antimalarials,6,Management / Treatment Selection,Management / Treatment Selection,0.47118554,0.41327143,0.057914108,Management / Treatment Selection,Mechanism / Background Knowledge,Management / Treatment Selection,2,two_signal_including_rule,Management / Treatment Selection,not_reviewed,True
Q456,kapan start Zinc di Stunting / Malnutrition evidence terbaru 2023,0,Guideline / Evidence Lookup,Management / Treatment Selection,0.45754528,0.44125202,0.016293257,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Guideline / Evidence Lookup,pilot_reviewed,True
Q457,is Nivolumab safe in Non-Small Cell Lung Cancer with atrial fibrillation,13,Safety / Contraindication,Prophylaxis / Maintenance,0.3500914,0.31395203,0.03613937,Prophylaxis / Maintenance,Prophylaxis / Maintenance,Prophylaxis / Maintenance,2,prototype_cluster_against_rule,Safety / Contraindication,not_reviewed,True
Q458,NRTIs mechanism of action in Malaria,6,Mechanism / Background Knowledge,Mechanism / Background Knowledge,0.5774651,0.47366923,0.103795886,Management / Treatment Selection,Mechanism / Background Knowledge,Mechanism / Background Knowledge,3,unanimous,Mechanism / Background Knowledge,not_reviewed,False
Q459,prophylaxis Gout Adalimumab kapan bisa dihentikan,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.6768577,0.429256,0.24760172,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,not_reviewed,True
Q460,Sepsis guideline update terbaru summary,0,Guideline / Evidence Lookup,Guideline / Evidence Lookup,0.48310265,0.3933019,0.089800745,Prophylaxis / Maintenance,Comparative Treatment Choice,Guideline / Evidence Lookup,2,two_signal_including_rule,Guideline / Evidence Lookup,not_reviewed,True
Q461,is Semaglutide safe in Type 2 Diabetes Mellitus with COPD,4,Safety / Contraindication,Comparative Treatment Choice,0.37391427,0.35299426,0.020920008,Comparative Treatment Choice,Safety / Contraindication,Safety / Contraindication,2,two_signal_including_rule,Safety / Contraindication,not_reviewed,True
Q462,Aspirin combination therapy Ischaemic Stroke,0,Interaction / Combination,Interaction / Combination,0.59696394,0.57543284,0.021531105,Prophylaxis / Maintenance,Comparative Treatment Choice,Interaction / Combination,2,two_signal_including_rule,Interaction / Combination,not_reviewed,True
Q463,Tuberculosis with renal impairment first line drug,1,Management / Treatment Selection,Comparative Treatment Choice,0.36399767,0.34887135,0.015126318,Dosing / Administration,Dosing / Administration,,1,three_way_disagreement,Management / Treatment Selection,pilot_reviewed,True
Q464,kontraindikasi Semaglutide pada Obesity dengan diabetes,2,Safety / Contraindication,Management / Treatment Selection,0.44955194,0.41830713,0.031244814,Comparative Treatment Choice,Safety / Contraindication,Safety / Contraindication,2,two_signal_including_rule,Safety / Contraindication,not_reviewed,True
Q465,Hypertension prophylaxis Ramipril indication,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.5617696,0.3359575,0.2258121,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,gold_reviewed,True
Q466,panduan klinis Major Depressive Disorder terbaru,0,Guideline / Evidence Lookup,Management / Treatment Selection,0.57643974,0.54683703,0.029602706,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Guideline / Evidence Lookup,not_reviewed,True
Q467,Artemether-lumefantrine side effect pada pasien Typhoid Fever apa saja,0,Safety / Contraindication,Comparative Treatment Choice,0.52935207,0.52915055,0.0002015233,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,2,prototype_cluster_against_rule,Safety / Contraindication,gold_reviewed,True
Q468,Systemic Lupus Erythematosus prophylaxis Methotrexate indication,0,Prophylaxis / Maintenance,Prophylaxis / Maintenance,0.5617696,0.3359575,0.2258121,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,2,two_signal_including_rule,Prophylaxis / Maintenance,gold_reviewed,True
Q469,indikasi Bedaquiline pada MDR Tuberculosis guideline terbaru,0,Guideline / Evidence Lookup,Management / Treatment Selection,0.51540405,0.4784963,0.036907732,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Guideline / Evidence Lookup,pilot_reviewed,True
Q470,HIV/AIDS pada anak dosis Amoxicillin,10,Dosing / Administration,Dosing / Administration,0.41690025,0.38103405,0.0358662,Dosing / Administration,Dosing / Administration,Dosing / Administration,3,unanimous,Dosing / Administration,not_reviewed,False
Q471,monitoring terapi Venlafaxine pada Major Depressive Disorder,6,Monitoring / Response / Risk Assessment,Management / Treatment Selection,0.54489547,0.5388817,0.006013751,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Monitoring / Response / Risk Assessment,not_reviewed,True
Q472,ARBs mechanism untuk Hypertension bagaimana cara kerjanya,6,Mechanism / Background Knowledge,Mechanism / Background Knowledge,0.5507506,0.4448865,0.10586411,Management / Treatment Selection,Mechanism / Background Knowledge,Mechanism / Background Knowledge,3,unanimous,Mechanism / Background Knowledge,not_reviewed,False
Q473,Tenofovir+Lamivudine efficacy pada Urinary Tract Infection clinical outcome data,0,Efficacy / Outcomes,Efficacy / Outcomes,0.69424725,0.54532415,0.1489231,Prophylaxis / Maintenance,Comparative Treatment Choice,Efficacy / Outcomes,2,two_signal_including_rule,Efficacy / Outcomes,gold_reviewed,True
Q474,Antituberculotics mechanism untuk Tuberculosis bagaimana cara kerjanya,6,Mechanism / Background Knowledge,Mechanism / Background Knowledge,0.5507506,0.4448865,0.10586411,Management / Treatment Selection,Mechanism / Background Knowledge,Mechanism / Background Knowledge,3,unanimous,Mechanism / Background Knowledge,not_reviewed,False
Q475,Vitamin K antagonists kontraindikasi pada Deep Vein Thrombosis dengan heart failure,7,Safety / Contraindication,Comparative Treatment Choice,0.41548434,0.3955205,0.01996383,Comparative Treatment Choice,Safety / Contraindication,Safety / Contraindication,2,two_signal_including_rule,Safety / Contraindication,gold_reviewed,True
Q476,Bortezomib vs Prednisolone untuk Rheumatoid Arthritis,0,Comparative Treatment Choice,Comparative Treatment Choice,0.5567372,0.4609677,0.095769495,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,3,unanimous,Comparative Treatment Choice,gold_reviewed,False
Q477,Losartan long term outcomes Heart Failure,0,Efficacy / Outcomes,Efficacy / Outcomes,0.6288654,0.46695828,0.16190714,Prophylaxis / Maintenance,Comparative Treatment Choice,Efficacy / Outcomes,2,two_signal_including_rule,Efficacy / Outcomes,gold_reviewed,True
Q478,kontraindikasi Bedaquiline pada Tuberculosis dengan immunocompromised,0,Safety / Contraindication,Prophylaxis / Maintenance,0.47429535,0.4502803,0.02401504,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Safety / Contraindication,gold_reviewed,True
Q479,BCR-ABL inhibitors in pregnancy and Chronic Myeloid Leukaemia,14,Safety / Contraindication,Safety / Contraindication,0.44444117,0.33284876,0.11159241,Safety / Contraindication,Safety / Contraindication,Safety / Contraindication,3,unanimous,Safety / Contraindication,not_reviewed,False
Q480,Venlafaxine dosing in Major Depressive Disorder with atrial fibrillation,13,Dosing / Administration,Dosing / Administration,0.36817703,0.3330902,0.03508684,Prophylaxis / Maintenance,Prophylaxis / Maintenance,Dosing / Administration,2,two_signal_including_rule,Dosing / Administration,gold_reviewed,True
Q481,Metoprolol long term outcomes Stable Angina,0,Efficacy / Outcomes,Efficacy / Outcomes,0.6288654,0.46695828,0.16190714,Prophylaxis / Maintenance,Comparative Treatment Choice,Efficacy / Outcomes,2,two_signal_including_rule,Efficacy / Outcomes,gold_reviewed,True
Q482,Lansoprazole long term outcomes Peptic Ulcer Disease,0,Efficacy / Outcomes,Efficacy / Outcomes,0.6288654,0.46695828,0.16190714,Prophylaxis / Maintenance,Comparative Treatment Choice,Efficacy / Outcomes,2,two_signal_including_rule,Efficacy / Outcomes,not_reviewed,True
Q483,Hypertension dengan pregnancy pilihan drug terbaik,14,Management / Treatment Selection,Safety / Contraindication,0.48555988,0.4315247,0.054035187,Safety / Contraindication,Safety / Contraindication,Safety / Contraindication,2,prototype_cluster_against_rule,Management / Treatment Selection,gold_reviewed,True
Q484,titration protocol Bedaquiline in Tuberculosis,5,Dosing / Administration,Efficacy / Outcomes,0.51963717,0.48834637,0.0312908,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,2,prototype_cluster_against_rule,Dosing / Administration,gold_reviewed,True
Q485,Lansoprazole resistance in Peptic Ulcer Disease alternative therapy,0,Treatment Change / Escalation,Comparative Treatment Choice,0.5853206,0.49184525,0.09347534,Prophylaxis / Maintenance,Comparative Treatment Choice,Comparative Treatment Choice,2,prototype_cluster_against_rule,Treatment Change / Escalation,pilot_reviewed,True
Q486,switch from Alteplase to Alteplase in Ischaemic Stroke,0,Treatment Change / Escalation,Management / Treatment Selection,0.5299046,0.48177612,0.048128486,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Treatment Change / Escalation,not_reviewed,True
Q487,Centrally acting antihypertensives terbaru untuk Hypertension in Pregnancy 2025,6,Guideline / Evidence Lookup,Management / Treatment Selection,0.42417216,0.40342084,0.020751327,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Guideline / Evidence Lookup,not_reviewed,True
Q488,Artemether-lumefantrine pada ibu hamil dengan Typhoid Fever,14,Safety / Contraindication,Safety / Contraindication,0.4631558,0.32509786,0.13805795,Safety / Contraindication,Safety / Contraindication,Safety / Contraindication,3,unanimous,Safety / Contraindication,not_reviewed,False
Q489,switch from Bedaquiline to Bedaquiline in MDR Tuberculosis,0,Treatment Change / Escalation,Management / Treatment Selection,0.5299046,0.48177612,0.048128486,Prophylaxis / Maintenance,Comparative Treatment Choice,,1,three_way_disagreement,Treatment Change / Escalation,not_reviewed,True
Q490,target terapi Hypothyroidism dengan Thyroid hormones,6,Management / Treatment Selection,Management / Treatment Selection,0.59910405,0.5242154,0.07488865,Management / Treatment Selection,Mechanism / Background Knowledge,Management / Treatment Selection,2,two_signal_including_rule,Management / Treatment Selection,not_reviewed,True
Q491,Empagliflozin long term outcomes Chronic Kidney Disease,0,Efficacy / Outcomes,Efficacy / Outcomes,0.6288654,0.46695828,0.16190714,Prophylaxis / Maintenance,Comparative Treatment Choice,Efficacy / Outcomes,2,two_signal_including_rule,Efficacy / Outcomes,not_reviewed,True
Q492,titration protocol Alendronate in Osteoporosis,5,Dosing / Administration,Efficacy / Outcomes,0.51963717,0.48834637,0.0312908,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,2,prototype_cluster_against_rule,Dosing / Administration,gold_reviewed,True
Q493,monitoring parameters Isoniazid in Tuberculosis,6,Monitoring / Response / Risk Assessment,Prophylaxis / Maintenance,0.51753473,0.51214546,0.005389273,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Monitoring / Response / Risk Assessment,gold_reviewed,True
Q494,Corticosteroids terbaru untuk COPD terbaru,6,Guideline / Evidence Lookup,Comparative Treatment Choice,0.46547943,0.46057844,0.004900992,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Guideline / Evidence Lookup,gold_reviewed,True
Q495,TNF inhibitors adverse effects monitoring in Systemic Lupus Erythematosus,6,Safety / Contraindication,Monitoring / Response / Risk Assessment,0.5217008,0.4623251,0.059375703,Management / Treatment Selection,Mechanism / Background Knowledge,,1,three_way_disagreement,Safety / Contraindication,pilot_reviewed,True
