query_id,content_id,session_id,impression_id,doctor_id,timestamp,last_timestamp_served,inferred_rank,impression_count,impressed,query_text,query_language,query_intent,query_intent_top_level,query_intent_subtype,query_intent_label_confidence,query_intent_label_source,query_disease,query_icd10_code,query_molecule,query_atc_code,query_drug_class,query_atc_class,query_therapeutic_area,query_age_group,query_pregnancy_status,query_year,query_recency_flag,query_dose_context_flag,query_route,query_renal_function_group,query_hepatic_impairment_flag,query_comparison_flag,query_negation_flag,query_prior_treatment_failure_flag,content_title,content_language,content_type,content_source_type,content_publication_year,content_word_count,content_disease,content_icd10_code,content_molecule,content_atc_code,content_drug_class,content_atc_class,content_therapeutic_area,behavioral_event_count,first_event_timestamp,last_event_timestamp,clicked,scroll_deep,return_visit,save_bookmark,dwell_time,max_event_dwell_seconds,has_engagement,relevance_grade,conservative_relevance_grade,event_hierarchy_relevance_grade,relevance_evidence,relevance_grade_description,observed_positive,meaningful_positive,strong_positive,relevance_label_scheme,relevance_label_source
Q314,C045,SE0635,IMP0032,D016,2025-01-01 01:49:56,2025-01-01 01:49:56,2,1,True,switch dari Rifampicin ke Isoniazid Tuberculosis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Tuberculosis,A15,Rifampicin; Isoniazid,J04AB02; J04AC01,Antituberculotics; Antituberculotics,J04AB; J04AC,Pulmonology,,,,False,False,,,False,False,False,False,Metoprolol pada Pasien Heart Failure: Studi Kohort,ID,article,journal,2021,1239,Heart Failure,I50,Metoprolol,C07AB02,Beta blockers selective,C07AB,Cardiology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q314,C219,SE0635,IMP0033,D016,2025-01-01 01:49:58,2025-01-01 01:49:58,3,1,True,switch dari Rifampicin ke Isoniazid Tuberculosis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Tuberculosis,A15,Rifampicin; Isoniazid,J04AB02; J04AC01,Antituberculotics; Antituberculotics,J04AB; J04AC,Pulmonology,,,,False,False,,,False,False,False,False,Konsensus Nasional: Osteoporosis di Indonesia 2022,ID,guideline,who,2022,2299,Osteoporosis,M81,Alendronate,M05BA04,Bisphosphonates,M05BA,Rheumatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q314,C159,SE0635,IMP0034,D016,2025-01-01 01:50:01,2025-01-01 01:50:01,4,1,True,switch dari Rifampicin ke Isoniazid Tuberculosis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Tuberculosis,A15,Rifampicin; Isoniazid,J04AB02; J04AC01,Antituberculotics; Antituberculotics,J04AB; J04AC,Pulmonology,,,,False,False,,,False,False,False,False,Long-term Outcomes of Nitroimidazoles Therapy in Inflammatory Bowel Disease,EN,article,research_paper,2020,1203,Inflammatory Bowel Disease,K50,Metronidazole,J01XD01,Nitroimidazoles,J01XD,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q314,C074,SE0635,IMP0035,D016,2025-01-01 01:50:01,2025-01-01 01:50:01,5,1,True,switch dari Rifampicin ke Isoniazid Tuberculosis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Tuberculosis,A15,Rifampicin; Isoniazid,J04AB02; J04AC01,Antituberculotics; Antituberculotics,J04AB; J04AC,Pulmonology,,,,False,False,,,False,False,False,False,Topiramate Real-World Evidence in Migraine: A Retrospective Study,MIXED,article,journal,2023,2186,Migraine,G43,Topiramate; Topiramate,N03AX11; N03AX11,Antiepileptics other; Antiepileptics other,N03AX; N03AX,Neurology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q314,C190,SE0635,IMP0036,D016,2025-01-01 01:50:02,2025-01-01 01:50:02,6,1,True,switch dari Rifampicin ke Isoniazid Tuberculosis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Tuberculosis,A15,Rifampicin; Isoniazid,J04AB02; J04AC01,Antituberculotics; Antituberculotics,J04AB; J04AC,Pulmonology,,,,False,False,,,False,False,False,False,Case Series: HER2-targeted agents in Refractory Non-Small Cell Lung Cancer,EN,case_report,case_report,2024,741,Non-Small Cell Lung Cancer,C34,Trastuzumab; Nivolumab,L01FD01; L01FF01,HER2-targeted agents; PD-1 inhibitors,L01FD; L01FF,Oncology,1,2025-01-01 01:50:30,2025-01-01 01:50:30,False,False,False,True,158,158,True,3,3,3,save_bookmark,strong positive engagement,True,True,True,primary_median_dwell,behavioral_weak_supervision_v1
Q314,C318,SE0635,IMP0037,D016,2025-01-01 01:50:04,2025-01-01 01:50:04,7,1,True,switch dari Rifampicin ke Isoniazid Tuberculosis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Tuberculosis,A15,Rifampicin; Isoniazid,J04AB02; J04AC01,Antituberculotics; Antituberculotics,J04AB; J04AC,Pulmonology,,,,False,False,,,False,False,False,False,Switching Therapy in Sepsis: A Step-by-Step Guide,EN,clinical_summary,clinical_practice,2025,386,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C211,SE0356,IMP0038,D041,2025-01-01 06:09:18,2025-01-01 06:09:18,1,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Case Report: Atypical Presentation of Systemic Lupus Erythematosus,EN,case_report,case_report,2021,1048,Systemic Lupus Erythematosus,M32,Adalimumab,L04AB04,TNF inhibitors,L04AB,Rheumatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C309,SE0356,IMP0039,D041,2025-01-01 06:09:19,2025-01-01 06:09:19,2,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Profil Keamanan Meropenem pada Sepsis,ID,article,research_paper,2023,2151,Sepsis,A41,Meropenem,J01DH02,Carbapenems,J01DH,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C065,SE0356,IMP0040,D041,2025-01-01 06:09:27,2025-01-01 06:09:27,3,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Profil Keamanan Losartan pada Chronic Kidney Disease,ID,article,journal,2025,1277,Chronic Kidney Disease,N18,Losartan; Losartan,C09CA01; C09CA01,ARBs; ARBs,C09CA; C09CA,Nephrology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C069,SE0356,IMP0041,D041,2025-01-01 06:09:28,2025-01-01 06:09:28,4,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Long-term Outcomes of SGLT2 inhibitors Therapy in Chronic Kidney Disease,EN,article,research_paper,2023,926,Chronic Kidney Disease,N18,Empagliflozin,A10BK03,SGLT2 inhibitors,A10BK,Nephrology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C051,SE0356,IMP0042,D041,2025-01-01 06:09:29,2025-01-01 06:09:29,5,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Clinical Practice Guideline: Nephrotic Syndrome Management 2022,EN,guideline,who,2022,2939,Nephrotic Syndrome,N04,Furosemide,C03CA01,Loop diuretics,C03CA,Nephrology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C079,SE0356,IMP0043,D041,2025-01-01 06:09:30,2025-01-01 06:09:30,6,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Topiramate Real-World Evidence in Migraine: A Retrospective Study,EN,article,journal,2025,1409,Migraine,G43,Topiramate; Topiramate,N03AX11; N03AX11,Antiepileptics other; Antiepileptics other,N03AX; N03AX,Neurology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C313,SE0356,IMP0044,D041,2025-01-01 06:09:31,2025-01-01 06:09:31,7,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Case Report: Atypical Presentation of Sepsis,EN,case_report,case_report,2024,525,Sepsis,A41,Hydrocortisone,H02AB09,Corticosteroids,H02AB,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C075,SE0356,IMP0045,D041,2025-01-01 06:09:33,2025-01-01 06:09:33,8,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Migraine in Pregnancy: Safety and Management Guide,MIXED,clinical_summary,hospital_protocol,2025,653,Migraine,G43,Topiramate; Topiramate,N03AX11; N03AX11,Antiepileptics other; Antiepileptics other,N03AX; N03AX,Neurology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C062,SE0356,IMP0046,D041,2025-01-01 06:09:35,2025-01-01 06:09:35,9,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Konsensus Nasional: Chronic Kidney Disease di Indonesia 2022,ID,guideline,who,2022,1542,Chronic Kidney Disease,N18,Empagliflozin,A10BK03,SGLT2 inhibitors,A10BK,Nephrology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C091,SE0356,IMP0047,D041,2025-01-01 06:09:37,2025-01-01 06:09:37,10,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Valproate: Farmakologi dan Penggunaan Klinis pada Parkinson Disease,ID,drug_profile,drug_database,2021,471,Parkinson Disease,G20,Valproate,N03AG01,Fatty acid derivatives,N03AG,Neurology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C153,SE0356,IMP0048,D041,2025-01-01 06:09:37,2025-01-01 06:09:37,11,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Konsensus Nasional: Inflammatory Bowel Disease di Indonesia 2021,ID,guideline,professional_society,2021,1289,Inflammatory Bowel Disease,K50,Metronidazole,J01XD01,Nitroimidazoles,J01XD,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q161,C046,SE0356,IMP0049,D041,2025-01-01 06:09:39,2025-01-01 06:09:39,12,1,True,Magnesium sulphate pada pasien elderly Preeclampsia apa perlu adjustment,MIXED,Dosing / Administration,Pharmacotherapy,Dosing / Administration,low,rule_with_model_disagreement,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,elderly,pregnancy_related,,False,True,,,False,False,False,False,Treatment Intensification in Atrial Fibrillation: When and How,MIXED,article,journal,2023,1926,Atrial Fibrillation,I48,Amlodipine,C08CA01,Calcium channel blockers,C08CA,Cardiology,1,2025-01-01 06:09:50,2025-01-01 06:09:50,True,False,False,False,0,0,True,1,1,1,short_dwell_click,weak engagement,True,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q053,C187,SE0681,IMP0050,D037,2025-01-01 06:41:33,2025-01-01 06:41:33,1,1,True,Atypical antipsychotics mechanism of action in Schizophrenia,EN,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,high,three_signal_consensus,Schizophrenia,F20,Clozapine,N05AH02,Atypical antipsychotics,N05AH,Psychiatry,,,,False,False,,,False,False,False,False,Clinical Practice Guideline: Breast Cancer HER2-positive Management 2022,EN,guideline,who,2022,2634,Breast Cancer HER2-positive,C50,Methylphenidate,N06BA04,CNS stimulants,N06BA,Oncology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q053,C038,SE0681,IMP0051,D037,2025-01-01 06:41:33,2025-01-01 06:41:33,2,1,True,Atypical antipsychotics mechanism of action in Schizophrenia,EN,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,high,three_signal_consensus,Schizophrenia,F20,Clozapine,N05AH02,Atypical antipsychotics,N05AH,Psychiatry,,,,False,False,,,False,False,False,False,Clinical Summary: Heart Failure Management Update 2024,EN,clinical_summary,clinical_practice,2024,348,Heart Failure,I50,Losartan,C09CA01,ARBs,C09CA,Cardiology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q053,C237,SE0681,IMP0052,D037,2025-01-01 06:41:33,2025-01-01 06:41:33,3,1,True,Atypical antipsychotics mechanism of action in Schizophrenia,EN,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,high,three_signal_consensus,Schizophrenia,F20,Clozapine,N05AH02,Atypical antipsychotics,N05AH,Psychiatry,,,,False,False,,,False,False,False,False,Ferrous sulphate: Farmakologi dan Penggunaan Klinis pada Iron Deficiency Anaemia,ID,drug_profile,drug_database,2021,568,Iron Deficiency Anaemia,D50,Ferrous sulphate,B03AA07,Iron preparations,B03AA,Haematology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q053,C075,SE0681,IMP0053,D037,2025-01-01 06:41:34,2025-01-01 06:41:34,4,1,True,Atypical antipsychotics mechanism of action in Schizophrenia,EN,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,high,three_signal_consensus,Schizophrenia,F20,Clozapine,N05AH02,Atypical antipsychotics,N05AH,Psychiatry,,,,False,False,,,False,False,False,False,Migraine in Pregnancy: Safety and Management Guide,MIXED,clinical_summary,hospital_protocol,2025,653,Migraine,G43,Topiramate; Topiramate,N03AX11; N03AX11,Antiepileptics other; Antiepileptics other,N03AX; N03AX,Neurology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q053,C146,SE0681,IMP0054,D037,2025-01-01 06:41:35,2025-01-01 06:41:35,5,1,True,Atypical antipsychotics mechanism of action in Schizophrenia,EN,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,high,three_signal_consensus,Schizophrenia,F20,Clozapine,N05AH02,Atypical antipsychotics,N05AH,Psychiatry,,,,False,False,,,False,False,False,False,Quick Reference: Nitroimidazoles Dosing in Inflammatory Bowel Disease,MIXED,clinical_summary,clinical_practice,2024,318,Inflammatory Bowel Disease,K50,Metronidazole; Metronidazole,J01XD01; J01XD01,Nitroimidazoles; Nitroimidazoles,J01XD; J01XD,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q053,C259,SE0681,IMP0055,D037,2025-01-01 06:41:38,2025-01-01 06:41:38,6,1,True,Atypical antipsychotics mechanism of action in Schizophrenia,EN,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,high,three_signal_consensus,Schizophrenia,F20,Clozapine,N05AH02,Atypical antipsychotics,N05AH,Psychiatry,,,,False,False,,,False,False,False,False,Panduan Klinis: Tatalaksana Preeclampsia 2020,ID,guideline,ministry_of_health,2020,2140,Preeclampsia,O14,Magnesium sulphate; Magnesium sulphate,A12CC02; A12CC02,Magnesium; Magnesium,A12CC; A12CC,Obstetrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q053,C140,SE0681,IMP0056,D037,2025-01-01 06:41:40,2025-01-01 06:41:40,7,1,True,Atypical antipsychotics mechanism of action in Schizophrenia,EN,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,high,three_signal_consensus,Schizophrenia,F20,Clozapine,N05AH02,Atypical antipsychotics,N05AH,Psychiatry,,,,False,False,,,False,False,False,False,"Proton pump inhibitors: Mechanism, Indications, and Safety",EN,drug_profile,pharmacology_reference,2024,983,Peptic Ulcer Disease,K27,Omeprazole,A02BC01,Proton pump inhibitors,A02BC,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
